agent_id,batch_index,composite_influence_score,dominant_expert,dominant_expert_probability,effective_number_of_experts,epoch,gate_entropy,gate_entropy_normalized,gate_expert_0,gate_expert_1,gate_expert_2,gate_expert_3,global_mae,global_residual,global_rmse,influence_weight,local_physics_score,sample_in_batch,sensor_consistency_score,split
0,4,0.30646806955337524,1,0.2550497353076935,3.9996299743652344,1,1.3862018585205078,0.9999332427978516,0.2511310279369354,0.2550497353076935,0.24737508594989777,0.24644415080547333,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.07401096075773239,0.00033319726935587823,0,0.08372721821069717,validation
1,4,0.6071833372116089,0,0.25948262214660645,3.9976766109466553,1,1.3857133388519287,0.9995808601379395,0.25948262214660645,0.25653061270713806,0.24579092860221863,0.23819583654403687,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.01645512320101261,0.0008025270653888583,0,0.08869633078575134,validation
2,4,0.34900230169296265,1,0.26298969984054565,3.9972081184387207,1,1.3855961561203003,0.999496340751648,0.24290654063224792,0.26298969984054565,0.25458723306655884,0.2395164668560028,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.05983208119869232,0.0004668408655561507,0,0.08424827456474304,validation
3,4,0.2488480508327484,3,0.2605440616607666,3.998668909072876,1,1.3859615325927734,0.9997599124908447,0.2491830736398697,0.2471694052219391,0.24310342967510223,0.2605440616607666,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.09872254729270935,0.0004460667259991169,0,0.08096575736999512,validation
4,4,0.46495044231414795,3,0.2528243958950043,3.999802589416504,1,1.3862450122833252,0.9999644160270691,0.2510913908481598,0.2500210106372833,0.24606327712535858,0.2528243958950043,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.03350857272744179,0.000630003516562283,0,0.08552942425012589,validation
5,4,0.7919074296951294,3,0.2705635726451874,3.994386911392212,1,1.384890079498291,0.9989870190620422,0.23354893922805786,0.24635069072246552,0.24953682720661163,0.2705635726451874,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.00653398223221302,0.0007467804825864732,0,0.09588859230279922,validation
6,4,0.38507384061813354,3,0.28512707352638245,3.980830430984497,1,1.3814904689788818,0.9965347051620483,0.23298108577728271,0.2600688636302948,0.22182299196720123,0.28512707352638245,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.049958087503910065,0.0001965077972272411,0,0.09226203709840775,validation
7,4,0.40935248136520386,1,0.2509478032588959,3.999950408935547,1,1.386281967163086,0.9999910593032837,0.25062254071235657,0.2509478032588959,0.2505737543106079,0.24785591661930084,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.044247161597013474,0.0009294116171076894,0,0.08059316128492355,validation
8,4,0.2799649238586426,2,0.2584971785545349,3.9980368614196777,1,1.385803461074829,0.9996458888053894,0.23807179927825928,0.2482694685459137,0.2584971785545349,0.2551615238189697,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.0844980925321579,0.00024190620752051473,0,0.08424904197454453,validation
9,4,0.5897272825241089,3,0.2614569664001465,3.9965786933898926,1,1.3854386806488037,0.999382734298706,0.25292328000068665,0.23331575095653534,0.2523040771484375,0.2614569664001465,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.017955869436264038,0.0007519250502809882,0,0.08895169943571091,validation
10,4,0.5166034698486328,0,0.255484938621521,3.999272346496582,1,1.3861124515533447,0.9998687505722046,0.255484938621521,0.2453872412443161,0.2451315075159073,0.253996342420578,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.025881703943014145,0.0007595998467877507,0,0.08591458946466446,validation
11,4,0.6149990558624268,0,0.25667834281921387,3.9990012645721436,1,1.3860446214675903,0.9998198747634888,0.25667834281921387,0.24126896262168884,0.2501746118068695,0.25187811255455017,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.015824483707547188,0.0012365769362077117,0,0.08404169976711273,validation
12,4,0.20511950552463531,0,0.25961801409721375,3.998918294906616,1,1.3860238790512085,0.9998049139976501,0.25961801409721375,0.24844759702682495,0.24389374256134033,0.2480406016111374,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.1228490024805069,0.0003827237815130502,0,0.08020006120204926,validation
13,4,0.1859602928161621,0,0.25633370876312256,3.999227523803711,1,1.386101245880127,0.9998607039451599,0.25633370876312256,0.2526564598083496,0.24339699745178223,0.2476128488779068,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.13519959151744843,0.0001945609983522445,0,0.0815059095621109,validation
14,4,0.21042217314243317,1,0.25852590799331665,3.9978585243225098,1,1.385758876800537,0.9996137022972107,0.23831313848495483,0.25852590799331665,0.25670114159584045,0.24645988643169403,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.11963466554880142,0.00023286290524993092,0,0.082206130027771,validation
15,4,0.2567710280418396,3,0.26686444878578186,3.9966907501220703,1,1.3854666948318481,0.9994029402732849,0.24315935373306274,0.24068252742290497,0.24929365515708923,0.26686444878578186,0.024809403344988823,0.00046392317744903266,0.038672395050525665,0.0948881059885025,0.0005512484931387007,0,0.08059193193912506,validation
0,0,0.43164753913879395,1,0.2529972493648529,3.99971866607666,2,1.3862240314483643,0.9999492764472961,0.2518080472946167,0.2529972493648529,0.24522621929645538,0.249968484044075,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.03942639008164406,0.0009730006568133831,0,0.0836685299873352,train
1,0,0.5570508241653442,0,0.2586866617202759,3.9975531101226807,2,1.385682463645935,0.9995586276054382,0.2586866617202759,0.256941020488739,0.24758879840373993,0.23678359389305115,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.021060917526483536,0.0004062521329615265,0,0.09888004511594772,train
2,0,0.5549634099006653,1,0.26918286085128784,3.99407958984375,2,1.3848131895065308,0.9989315867424011,0.23899301886558533,0.26918286085128784,0.2564326524734497,0.23539143800735474,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.021281881257891655,0.0006608163821510971,0,0.0963989645242691,train
3,0,0.3526904582977295,3,0.25902214646339417,3.9990427494049072,2,1.3860549926757812,0.9998273253440857,0.2490835189819336,0.24757595360279083,0.244318425655365,0.25902214646339417,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.05851134657859802,0.0007561457459814847,0,0.08302975445985794,train
4,0,0.4232524633407593,3,0.25240159034729004,3.999734878540039,2,1.386228084564209,0.9999521970748901,0.25153297185897827,0.2509610056877136,0.24510443210601807,0.25240159034729004,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.04111654683947563,0.0009221979998983443,0,0.08396513015031815,train
5,0,0.9571497440338135,3,0.26936033368110657,3.99399733543396,2,1.3847925662994385,0.9989166855812073,0.23089031875133514,0.24757879972457886,0.2521705627441406,0.26936033368110657,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.002848876640200615,0.001556023140437901,0,0.10392510890960693,train
6,0,0.6999306678771973,3,0.28500422835350037,3.979154348373413,2,1.381069302558899,0.9962309002876282,0.23245522379875183,0.2629047632217407,0.21963578462600708,0.28500422835350037,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.010309025645256042,0.0013839384773746133,0,0.09881388396024704,train
7,0,0.2372390478849411,2,0.2518499195575714,3.999948024749756,2,1.3862813711166382,0.9999906420707703,0.2494083046913147,0.25036269426345825,0.2518499195575714,0.24837902188301086,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.1042172759771347,0.00039492693031206727,0,0.08203881233930588,train
8,0,0.18173974752426147,2,0.2576465606689453,3.9984333515167236,2,1.3859026432037354,0.9997174143791199,0.2397240400314331,0.2476014494895935,0.2576465606689453,0.2550279498100281,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.13754819333553314,0.00032047918648459017,0,0.08085283637046814,train
9,0,0.2656181752681732,3,0.26073157787323,3.996868848800659,2,1.3855112791061401,0.9994351267814636,0.25496238470077515,0.23424862325191498,0.2500574290752411,0.26073157787323,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.09043056517839432,0.0004989188746549189,0,0.08310242742300034,train
10,0,0.2665824890136719,0,0.26689958572387695,3.995213508605957,2,1.3850970268249512,0.9991363286972046,0.26689958572387695,0.24300673604011536,0.23465263843536377,0.25544100999832153,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.0899956002831459,0.0004135608614888042,0,0.08497235178947449,train
11,0,0.21005138754844666,0,0.2577713429927826,3.9984591007232666,2,1.385909080505371,0.9997220635414124,0.2577713429927826,0.2388581484556198,0.2509215772151947,0.2524489462375641,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.11939246207475662,0.00048666135990060866,0,0.07989692687988281,train
12,0,0.47507476806640625,0,0.2568921148777008,3.998981237411499,2,1.3860396146774292,0.9998162388801575,0.2568921148777008,0.25252360105514526,0.24149982631206512,0.2490844428539276,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.03173116222023964,0.0014926076401025057,0,0.07870174199342728,train
13,0,0.35055363178253174,0,0.2541762590408325,3.999748706817627,2,1.386231541633606,0.9999547004699707,0.2541762590408325,0.2509464621543884,0.24756073951721191,0.24731649458408356,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.05913984030485153,0.0007595830829814076,0,0.08261647820472717,train
14,0,0.26933133602142334,1,0.25659888982772827,3.998802423477173,2,1.3859949111938477,0.999783992767334,0.24309413135051727,0.25659888982772827,0.2555564045906067,0.24475058913230896,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.08876713365316391,0.0006401551654562354,0,0.0805693045258522,train
15,0,0.2798417806625366,3,0.27051398158073425,3.9952311515808105,2,1.3851014375686646,0.9991394877433777,0.24086448550224304,0.24006173014640808,0.24855980277061462,0.27051398158073425,0.024677898734807968,0.0006464234902523458,0.0406719446182251,0.08422267436981201,0.0007672330248169601,0,0.0805807039141655,train
0,1,0.5593947172164917,1,0.25313854217529297,3.999701499938965,2,1.3862197399139404,0.9999461770057678,0.25228971242904663,0.25313854217529297,0.24536457657814026,0.24920715391635895,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.020484479144215584,0.0014450373128056526,0,0.09425480663776398,train
1,1,0.30523157119750977,0,0.2584141194820404,3.9976346492767334,2,1.3857028484344482,0.999573290348053,0.2584141194820404,0.2568143308162689,0.24789637327194214,0.23687522113323212,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.07300173491239548,0.00044172492926009,0,0.09378203004598618,train
2,1,0.24833214282989502,1,0.27015945315361023,3.9939239025115967,2,1.3847742080688477,0.9989034533500671,0.23895177245140076,0.27015945315361023,0.25531482696533203,0.23557396233081818,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.09702612459659576,0.0007640093099325895,0,0.08551325649023056,train
3,1,0.26269352436065674,3,0.2589285969734192,3.999070405960083,2,1.3860619068145752,0.9998323321342468,0.24900370836257935,0.24757511913776398,0.24449260532855988,0.2589285969734192,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.09030324220657349,0.0009097611182369292,0,0.08096784353256226,train
4,1,0.7420063018798828,3,0.252279669046402,3.999744415283203,2,1.38623046875,0.9999539256095886,0.25158971548080444,0.25094330310821533,0.24518731236457825,0.252279669046402,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.008220324292778969,0.0012373171048238873,0,0.11251324415206909,train
5,1,0.9560142159461975,3,0.2693292796611786,3.99397873878479,2,1.384787917137146,0.9989133477210999,0.23079019784927368,0.24770426750183105,0.25217628479003906,0.2693292796611786,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.0028195290360599756,0.0019281693967059255,0,0.12012095004320145,train
6,1,0.43272265791893005,3,0.28480052947998047,3.9796206951141357,2,1.3811864852905273,0.9963154196739197,0.23261989653110504,0.2624906003475189,0.22008895874023438,0.28480052947998047,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.03859133645892143,0.0017146231839433312,0,0.09099928289651871,train
7,1,0.14999958872795105,2,0.25173884630203247,3.999950408935547,2,1.386281967163086,0.9999910593032837,0.24945029616355896,0.250444620847702,0.25173884630203247,0.2483663111925125,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.15864089131355286,0.0004209073958918452,0,0.08051988482475281,train
8,1,0.5402461290359497,2,0.25791987776756287,3.9984066486358643,2,1.3858959674835205,0.9997126460075378,0.2397450953722,0.2474336475133896,0.25791987776756287,0.2549014091491699,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.0225426834076643,0.0004618362581823021,0,0.11157558858394623,train
9,1,0.640460729598999,3,0.26058030128479004,3.99701189994812,2,1.3855470418930054,0.9994609355926514,0.25504979491233826,0.23473918437957764,0.24963070452213287,0.26058030128479004,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.013658163137733936,0.0008160343859344721,0,0.11381199955940247,train
10,1,0.24381527304649353,0,0.26700544357299805,3.995162010192871,2,1.3850841522216797,0.9991270303726196,0.26700544357299805,0.24328087270259857,0.23439836502075195,0.25531527400016785,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.09924233704805374,0.0005710648256354034,0,0.08798138052225113,train
11,1,0.25120559334754944,0,0.25796982645988464,3.9983561038970947,2,1.3858833312988281,0.9997035264968872,0.25796982645988464,0.23842555284500122,0.25157803297042847,0.2520265281200409,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.0956421047449112,0.0008586374460719526,0,0.08141472190618515,train
12,1,0.6137634515762329,0,0.2568664848804474,3.9990103244781494,2,1.3860468864440918,0.9998214840888977,0.2568664848804474,0.2524997293949127,0.241700679063797,0.24893313646316528,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.015608631074428558,0.0019174835179001093,0,0.09027503430843353,train
13,1,0.37929487228393555,0,0.25425443053245544,3.9997425079345703,2,1.3862299919128418,0.99995356798172,0.25425443053245544,0.2509116232395172,0.24744798243045807,0.24738602340221405,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.050408847630023956,0.0007602961850352585,0,0.09255992621183395,train
14,1,0.1857830137014389,1,0.2558884024620056,3.9989988803863525,2,1.3860440254211426,0.9998193979263306,0.24317790567874908,0.2558884024620056,0.2551276981830597,0.2458059936761856,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.13265156745910645,0.0005361690418794751,0,0.081789031624794,train
15,1,0.28404879570007324,3,0.27080270648002625,3.995073080062866,2,1.3850618600845337,0.9991109371185303,0.24043193459510803,0.24003183841705322,0.24873358011245728,0.27080270648002625,0.03915315493941307,0.0008655848796479404,0.06056797504425049,0.08115793764591217,0.0011248429073020816,0,0.08103525638580322,train
0,2,0.3769981265068054,1,0.2530061602592468,3.999716281890869,2,1.3862234354019165,0.9999488592147827,0.2518964111804962,0.2530061602592468,0.24523617327213287,0.24986125528812408,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.054622191935777664,0.0013534536119550467,0,0.08177017420530319,train
1,2,0.25726258754730225,0,0.2586459517478943,3.9975454807281494,2,1.3856805562973022,0.9995572566986084,0.2586459517478943,0.25694745779037476,0.24769854545593262,0.23670803010463715,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.09939661622047424,0.00044066246482543647,0,0.0912005677819252,train
2,2,0.37080901861190796,1,0.2696540653705597,3.9940853118896484,2,1.3848146200180054,0.9989326000213623,0.2390320748090744,0.2696540653705597,0.2556498646736145,0.23566403985023499,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.05633893236517906,0.0007954689208418131,0,0.09766238927841187,train
3,2,0.35768646001815796,3,0.25893688201904297,3.999068021774292,2,1.3860613107681274,0.9998319149017334,0.24887791275978088,0.24775366485118866,0.24443159997463226,0.25893688201904297,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.06015945225954056,0.0009527986985631287,0,0.08909166604280472,train
4,2,0.37245866656303406,3,0.2526228129863739,3.9997386932373047,2,1.3862290382385254,0.9999528527259827,0.251306414604187,0.2508879601955414,0.24518287181854248,0.2526228129863739,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.055876147001981735,0.001272748108021915,0,0.0830627903342247,train
5,2,0.6810983419418335,3,0.2692573666572571,3.994004011154175,2,1.3847942352294922,0.9989178776741028,0.2308199405670166,0.2476445883512497,0.2522781491279602,0.2692573666572571,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.01194053702056408,0.0020735301077365875,0,0.10145406424999237,train
6,2,0.7593303918838501,3,0.2848721444606781,3.979600667953491,2,1.3811814785003662,0.9963118433952332,0.23265878856182098,0.26240161061286926,0.22006750106811523,0.2848721444606781,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.008075050078332424,0.0016505339881405234,0,0.12969346344470978,train
7,2,0.39918383955955505,2,0.2516847848892212,3.9999513626098633,2,1.386282205581665,0.999991238117218,0.24954481422901154,0.2504517436027527,0.2516847848892212,0.248318612575531,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.04888701066374779,0.00046415231190621853,0,0.10343393683433533,train
8,2,0.19401150941848755,2,0.2579166293144226,3.9984323978424072,2,1.3859024047851562,0.9997172355651855,0.23988911509513855,0.24734847247600555,0.2579166293144226,0.25484585762023926,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.1363702267408371,0.00048514397349208593,0,0.08306051045656204,train
9,2,0.35299962759017944,3,0.26060888171195984,3.9969303607940674,2,1.3855266571044922,0.9994462132453918,0.2550971806049347,0.23444847762584686,0.2498454600572586,0.26060888171195984,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.06158588454127312,0.000799377856310457,0,0.09359943866729736,train
10,2,0.46140098571777344,0,0.2667577564716339,3.99527645111084,2,1.3851127624511719,0.9991476535797119,0.2667577564716339,0.24274499714374542,0.23492231965065002,0.25557491183280945,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.035817116498947144,0.0006404192536137998,0,0.10947160422801971,train
11,2,0.4556533396244049,0,0.2578892409801483,3.998408079147339,2,1.3858963251113892,0.9997128844261169,0.2578892409801483,0.2386421263217926,0.25125354528427124,0.25221508741378784,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.036861371248960495,0.0007622188422828913,0,0.10383709520101547,train
12,2,0.4303313195705414,0,0.25693780183792114,3.9989655017852783,2,1.386035680770874,0.9998133778572083,0.25693780183792114,0.2525104284286499,0.24141210317611694,0.2491396814584732,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.04183671250939369,0.0017823403468355536,0,0.07837538421154022,train
13,2,0.27101171016693115,0,0.25376462936401367,3.999770164489746,2,1.3862369060516357,0.9999585747718811,0.25376462936401367,0.25125059485435486,0.24795450270175934,0.2470303326845169,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.09279312193393707,0.0007492734584957361,0,0.08414320647716522,train
14,2,0.22349099814891815,1,0.2557794153690338,3.9990131855010986,2,1.386047601699829,0.9998220205307007,0.24314245581626892,0.2557794153690338,0.255139023065567,0.24593915045261383,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.11768080294132233,0.0005395907792262733,0,0.08445017039775848,train
15,2,0.2963314652442932,3,0.2706264555454254,3.995194435119629,2,1.3850922584533691,0.9991328716278076,0.24073193967342377,0.2401948869228363,0.24844679236412048,0.2706264555454254,0.03900694102048874,0.0008288650424219668,0.06505143642425537,0.08175881952047348,0.0010386188514530659,0,0.08383111655712128,train
0,3,0.39572227001190186,1,0.25305935740470886,3.9997100830078125,2,1.3862218856811523,0.999947726726532,0.2521084249019623,0.25305935740470886,0.24529853463172913,0.2495337575674057,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.06828708946704865,0.0011969847837463021,0,0.0812973901629448,train
1,3,0.3027215003967285,0,0.25855180621147156,3.9976093769073486,2,1.385696530342102,0.99956876039505,0.25855180621147156,0.2568468153476715,0.24770958721637726,0.23689177632331848,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.10871444642543793,0.0004422029887791723,0,0.08480245620012283,train
2,3,0.39042362570762634,1,0.2697690427303314,3.993947744369507,2,1.3847801685333252,0.998907744884491,0.23893742263317108,0.2697690427303314,0.25589609146118164,0.23539742827415466,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.07012040913105011,0.0008182000019587576,0,0.08569890260696411,train
3,3,0.4244525134563446,3,0.25897520780563354,3.999056100845337,2,1.3860583305358887,0.9998297095298767,0.24911534786224365,0.2474822849035263,0.24442718923091888,0.25897520780563354,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.05914958938956261,0.0009253397001884878,0,0.08469974249601364,train
4,3,0.4077437222003937,3,0.2522774934768677,3.9997434616088867,2,1.386230230331421,0.9999537467956543,0.2516061067581177,0.25093895196914673,0.24517740309238434,0.2522774934768677,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.06430346518754959,0.0010997558711096644,0,0.08250751346349716,train
5,3,0.7554476857185364,3,0.2695125937461853,3.993936777114868,2,1.3847774267196655,0.9989057779312134,0.23083600401878357,0.24756795167922974,0.25208351016044617,0.2695125937461853,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.011303286999464035,0.0018861182034015656,0,0.0896325558423996,train
6,3,0.7131821513175964,3,0.2849560081958771,3.979499101638794,2,1.3811559677124023,0.9962934255599976,0.23263293504714966,0.26243141293525696,0.21997959911823273,0.2849560081958771,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.013963144272565842,0.0016746411565691233,0,0.09359250962734222,train
7,3,0.5453238487243652,2,0.2519725263118744,3.999945640563965,2,1.3862807750701904,0.9999902248382568,0.24929603934288025,0.25026246905326843,0.2519725263118744,0.24846898019313812,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.032320864498615265,0.0004039989726152271,0,0.09297242760658264,train
8,3,0.21463796496391296,2,0.2579275965690613,3.9984166622161865,2,1.385898470878601,0.9997144341468811,0.23981304466724396,0.24738307297229767,0.2579275965690613,0.2548763155937195,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.16887220740318298,0.0004238256369717419,0,0.08167922496795654,train
9,3,0.3949025869369507,3,0.2606014609336853,3.9969966411590576,2,1.3855432271957397,0.9994581937789917,0.25507596135139465,0.23470081388950348,0.24962179362773895,0.2606014609336853,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.06856752932071686,0.0007368652150034904,0,0.08574604243040085,train
10,3,0.6561711430549622,0,0.26667729020118713,3.995314598083496,2,1.385122299194336,0.9991545081138611,0.26667729020118713,0.2425304651260376,0.23512767255306244,0.2556646168231964,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.018568679690361023,0.0005737220053561032,0,0.09661892801523209,train
11,3,0.601079523563385,0,0.2579915523529053,3.99837327003479,2,1.385887622833252,0.9997066259384155,0.2579915523529053,0.23851774632930756,0.2514287829399109,0.2520618438720703,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.02445743978023529,0.0007510461728088558,0,0.09246064722537994,train
12,3,0.4511074721813202,0,0.25697940587997437,3.9989469051361084,2,1.3860310316085815,0.9998100399971008,0.25697940587997437,0.25252485275268555,0.2413114309310913,0.2491842359304428,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.05176916718482971,0.001710037118755281,0,0.07920081913471222,train
13,3,0.3798466920852661,0,0.25402891635894775,3.9997634887695312,2,1.386235237121582,0.9999573230743408,0.25402891635894775,0.2509498596191406,0.24770507216453552,0.2473161220550537,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.07392851263284683,0.0007575746276415884,0,0.08434557169675827,train
14,3,0.31420087814331055,1,0.2564274072647095,3.998828649520874,2,1.386001467704773,0.9997887015342712,0.24308741092681885,0.2564274072647095,0.25558990240097046,0.2448953241109848,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.10265026241540909,0.0006015058606863022,0,0.08358096331357956,train
15,3,0.4117637276649475,3,0.2701222598552704,3.9954450130462646,2,1.3851549625396729,0.9991781115531921,0.24140894412994385,0.24018658697605133,0.24828223884105682,0.2701222598552704,0.026912299916148186,0.0007303792517632246,0.03867793828248978,0.0630238801240921,0.0009343808051198721,0,0.08510438352823257,train
0,4,0.3770374059677124,1,0.2530917823314667,3.9997076988220215,2,1.3862212896347046,0.9999473094940186,0.2521681487560272,0.2530917823314667,0.24532794952392578,0.24941210448741913,0.0536453016102314,0.0007862235070206225,0.08254621177911758,0.06129444018006325,0.0012943348847329617,0,0.08771215379238129,train
1,4,0.2977086901664734,0,0.2585758566856384,3.997556447982788,2,1.385683298110962,0.999559223651886,0.2585758566856384,0.2571544647216797,0.24739132821559906,0.2368783950805664,0.0536453016102314,0.0007862235070206225,0.08254621177911758,0.09113415330648422,0.00041555333882570267,0,0.10263404995203018,train
2,4,0.44598978757858276,1,0.26949697732925415,3.994147777557373,2,1.3848302364349365,0.9989438652992249,0.23909211158752441,0.26949697732925415,0.255706250667572,0.23570463061332703,0.0536453016102314,0.0007862235070206225,0.08254621177911758,0.043420303612947464,0.0008764571975916624,0,0.11184579133987427,train
3,4,0.4527437090873718,3,0.25894051790237427,3.9990651607513428,2,1.3860605955123901,0.9998313784599304,0.24891656637191772,0.24773910641670227,0.24440382421016693,0.25894051790237427,0.0536453016102314,0.0007862235070206225,0.08254621177911758,0.04197849705815315,0.0010350508382543921,0,0.10425764322280884,train
4,4,0.37923312187194824,3,0.2530454099178314,3.9997434616088867,2,1.386230230331421,0.9999537467956543,0.2508610188961029,0.2507282793521881,0.24536524713039398,0.2530454099178314,0.0536453016102314,0.0007862235070206225,0.08254621177911758,0.060625191777944565,0.0012429578928276896,0,0.08927961438894272,train
5,4,0.7740597724914551,3,0.2701146900653839,3.9937126636505127,2,1.384721279144287,0.9988652467727661,0.23079179227352142,0.24698202311992645,0.252111554145813,0.2701146900653839,0.0536453016102314,0.0007862235070206225,0.08254621177911758,0.008419726975262165,0.002070892369374633,0,0.1214752197265625,train
6,4,0.8117253184318542,3,0.28492921590805054,3.9790279865264893,2,1.3810375928878784,0.9962080121040344,0.23250912129878998,0.26317062973976135,0.21939106285572052,0.28492921590805054,0.0536453016102314,0.0007862235070206225,0.08254621177911758,0.006974423304200172,0.001889880164526403,0,0.14367544651031494,train
7,4,0.38834714889526367,2,0.2516147196292877,3.9999494552612305,2,1.3862817287445068,0.9999908804893494,0.2496015876531601,0.25058186054229736,0.2516147196292877,0.2482018917798996,0.0536453016102314,0.0007862235070206225,0.08254621177911758,0.05792450159788132,0.0004757290589623153,0,0.11007874459028244,train
8,4,0.19705218076705933,2,0.2581149637699127,3.9984114170074463,2,1.385897159576416,0.9997134804725647,0.2399214804172516,0.2471916824579239,0.2581149637699127,0.2547718584537506,0.0536453016102314,0.0007862235070206225,0.08254621177911758,0.1507488638162613,0.0004707243060693145,0,0.08813153952360153,train
9,4,0.40123671293258667,3,0.26051509380340576,3.996983766555786,2,1.3855400085449219,0.9994558691978455,0.2551778554916382,0.2346256673336029,0.24968144297599792,0.26051509380340576,0.0536453016102314,0.0007862235070206225,0.08254621177911758,0.05430914834141731,0.0007988275028765202,0,0.10589002817869186,train
10,4,0.47295790910720825,0,0.2668367326259613,3.995246410369873,2,1.3851052522659302,0.9991422295570374,0.2668367326259613,0.24279488623142242,0.2348422259092331,0.25552618503570557,0.0536453016102314,0.0007862235070206225,0.08254621177911758,0.03794306516647339,0.0006098148296587169,0,0.1210881769657135,train
11,4,0.38679081201553345,0,0.25793904066085815,3.998394727706909,2,1.3858929872512817,0.9997104406356812,0.25793904066085815,0.23859643936157227,0.251348614692688,0.25211596488952637,0.0536453016102314,0.0007862235070206225,0.08254621177911758,0.058377012610435486,0.0007691699429415166,0,0.10365267097949982,train
12,4,0.4420657157897949,0,0.2569828927516937,3.9989616870880127,2,1.3860347270965576,0.9998127222061157,0.2569828927516937,0.2525351643562317,0.24143517017364502,0.24904681742191315,0.0536453016102314,0.0007862235070206225,0.08254621177911758,0.04428064078092575,0.0018303116085007787,0,0.08245155215263367,train
