agent_i,agent_j,batch_index,epoch,mean_absolute_disagreement,overlap_height,overlap_width,split
10,15,2,3,0.024167276918888092,16,16,train
11,14,2,3,0.001878133276477456,16,16,train
11,15,2,3,0.008573053404688835,16,40,train
12,13,2,3,0.008882175199687481,40,16,train
13,14,2,3,0.006498637143522501,40,16,train
14,15,2,3,0.010165664367377758,40,16,train
0,1,3,3,0.013116039335727692,40,16,train
0,4,3,3,0.011240285821259022,16,40,train
0,5,3,3,0.017064759507775307,16,16,train
1,2,3,3,0.0030560693703591824,40,16,train
1,4,3,3,0.001990990247577429,16,16,train
1,5,3,3,0.0037663057446479797,16,48,train
1,6,3,3,0.008487476035952568,16,16,train
2,3,3,3,0.0016482030041515827,40,16,train
2,5,3,3,0.0007928495178930461,16,16,train
2,6,3,3,0.005487626884132624,16,48,train
2,7,3,3,0.004216779954731464,16,16,train
3,6,3,3,0.007155201863497496,16,16,train
3,7,3,3,0.005883911158889532,16,40,train
4,5,3,3,0.005712614860385656,48,16,train
4,8,3,3,0.003959358669817448,16,40,train
4,9,3,3,0.027418965473771095,16,16,train
5,6,3,3,0.004680128768086433,48,16,train
5,8,3,3,0.009511914104223251,16,16,train
5,9,3,3,0.02147670090198517,16,48,train
5,10,3,3,0.011062550358474255,16,16,train
6,7,3,3,0.001241473713889718,48,16,train
6,9,3,3,0.016594843938946724,16,16,train
6,10,3,3,0.006499742157757282,16,48,train
6,11,3,3,0.009251395240426064,16,16,train
7,10,3,3,0.007812383584678173,16,16,train
7,11,3,3,0.007916057482361794,16,40,train
8,9,3,3,0.03128635510802269,48,16,train
8,12,3,3,0.007193139288574457,16,40,train
8,13,3,3,0.0018691725563257933,16,16,train
9,10,3,3,0.010243487544357777,48,16,train
9,12,3,3,0.0382361114025116,16,16,train
9,13,3,3,0.030720360577106476,16,48,train
9,14,3,3,0.02417464181780815,16,16,train
10,11,3,3,0.01605152152478695,48,16,train
10,13,3,3,0.02048022300004959,16,16,train
10,14,3,3,0.014233369380235672,16,48,train
10,15,3,3,0.02397102303802967,16,16,train
11,14,3,3,0.001849283231422305,16,16,train
11,15,3,3,0.008501159958541393,16,40,train
12,13,3,3,0.008927288465201855,40,16,train
13,14,3,3,0.006607569754123688,40,16,train
14,15,3,3,0.010184706188738346,40,16,train
0,1,4,3,0.012928400188684464,40,16,train
0,4,4,3,0.011165273375809193,16,40,train
0,5,4,3,0.01678765006363392,16,16,train
1,2,4,3,0.0030400180257856846,40,16,train
1,4,4,3,0.0018473673844709992,16,16,train
1,5,4,3,0.0038150830660015345,16,48,train
1,6,4,3,0.008486687205731869,16,16,train
2,3,4,3,0.001653709216043353,40,16,train
2,5,4,3,0.0008542390423826873,16,16,train
2,6,4,3,0.0055226595140993595,16,48,train
2,7,4,3,0.00421579834073782,16,16,train
3,6,4,3,0.0071331108920276165,16,16,train
3,7,4,3,0.005864565260708332,16,40,train
4,5,4,3,0.005712595302611589,48,16,train
4,8,4,3,0.003907508682459593,16,40,train
4,9,4,3,0.027562612667679787,16,16,train
5,6,4,3,0.004703790880739689,48,16,train
5,8,4,3,0.009516878984868526,16,16,train
5,9,4,3,0.021812086924910545,16,48,train
5,10,4,3,0.011803810484707355,16,16,train
6,7,4,3,0.001231653499417007,48,16,train
6,9,4,3,0.017522329464554787,16,16,train
6,10,4,3,0.006725841201841831,16,48,train
6,11,4,3,0.009349116124212742,16,16,train
7,10,4,3,0.007914897054433823,16,16,train
7,11,4,3,0.008036203682422638,16,40,train
8,9,4,3,0.03120817244052887,48,16,train
8,12,4,3,0.007145761977881193,16,40,train
8,13,4,3,0.0019098860211670399,16,16,train
9,10,4,3,0.010318758897483349,48,16,train
9,12,4,3,0.038330744951963425,16,16,train
9,13,4,3,0.031110934913158417,16,48,train
9,14,4,3,0.024870598688721657,16,16,train
10,11,4,3,0.01608715020120144,48,16,train
10,13,4,3,0.02099720388650894,16,16,train
10,14,4,3,0.014369452372193336,16,48,train
10,15,4,3,0.024568453431129456,16,16,train
11,14,4,3,0.0019790208898484707,16,16,train
11,15,4,3,0.0085665974766016,16,40,train
12,13,4,3,0.008982501924037933,40,16,train
13,14,4,3,0.0065626297146081924,40,16,train
14,15,4,3,0.01012779213488102,40,16,train
0,1,0,3,0.013225519098341465,40,16,validation
0,4,0,3,0.011257532052695751,16,40,validation
0,5,0,3,0.01706947386264801,16,16,validation
1,2,0,3,0.0030722201336175203,40,16,validation
1,4,0,3,0.0019777361303567886,16,16,validation
1,5,0,3,0.003802139777690172,16,48,validation
1,6,0,3,0.008490976877510548,16,16,validation
2,3,0,3,0.0016564641846343875,40,16,validation
2,5,0,3,0.0008248293306678534,16,16,validation
2,6,0,3,0.005498876795172691,16,48,validation
2,7,0,3,0.004212158732116222,16,16,validation
3,6,0,3,0.007149023935198784,16,16,validation
3,7,0,3,0.005859966389834881,16,40,validation
4,5,0,3,0.005714260507375002,48,16,validation
4,8,0,3,0.004003550857305527,16,40,validation
4,9,0,3,0.026530690491199493,16,16,validation
5,6,0,3,0.004672751296311617,48,16,validation
5,8,0,3,0.009619775228202343,16,16,validation
5,9,0,3,0.02108575403690338,16,48,validation
5,10,0,3,0.01087675429880619,16,16,validation
6,7,0,3,0.0012895450927317142,48,16,validation
6,9,0,3,0.016436021775007248,16,16,validation
6,10,0,3,0.006414875853806734,16,48,validation
6,11,0,3,0.009280708618462086,16,16,validation
7,10,0,3,0.007808236870914698,16,16,validation
7,11,0,3,0.007936517708003521,16,40,validation
8,9,0,3,0.031080337241292,48,16,validation
8,12,0,3,0.007058062124997377,16,40,validation
8,13,0,3,0.001980909612029791,16,16,validation
9,10,0,3,0.010266518220305443,48,16,validation
9,12,0,3,0.03839069977402687,16,16,validation
9,13,0,3,0.03091004118323326,16,48,validation
9,14,0,3,0.024565381929278374,16,16,validation
10,11,0,3,0.01607859693467617,48,16,validation
10,13,0,3,0.020736711099743843,16,16,validation
10,14,0,3,0.01418245118111372,16,48,validation
10,15,0,3,0.02426767349243164,16,16,validation
11,14,0,3,0.001914511900395155,16,16,validation
11,15,0,3,0.008513761684298515,16,40,validation
12,13,0,3,0.008928106166422367,40,16,validation
13,14,0,3,0.006624456495046616,40,16,validation
14,15,0,3,0.010152251459658146,40,16,validation
0,1,1,3,0.013131351210176945,40,16,validation
0,4,1,3,0.0111952880397439,16,40,validation
0,5,1,3,0.016942648217082024,16,16,validation
1,2,1,3,0.0030736245680600405,40,16,validation
1,4,1,3,0.001929915277287364,16,16,validation
1,5,1,3,0.003808228997513652,16,48,validation
1,6,1,3,0.008496767841279507,16,16,validation
2,3,1,3,0.0016369257355108857,40,16,validation
2,5,1,3,0.0008026102441363037,16,16,validation
2,6,1,3,0.0054924339056015015,16,48,validation
2,7,1,3,0.004251127131283283,16,16,validation
3,6,1,3,0.007087760139256716,16,16,validation
3,7,1,3,0.005869062151759863,16,40,validation
4,5,1,3,0.0057040126994252205,48,16,validation
4,8,1,3,0.003974655643105507,16,40,validation
4,9,1,3,0.02700367383658886,16,16,validation
5,6,1,3,0.00466822599992156,48,16,validation
5,8,1,3,0.009572003036737442,16,16,validation
5,9,1,3,0.021130654960870743,16,48,validation
5,10,1,3,0.011138562113046646,16,16,validation
6,7,1,3,0.001300556119531393,48,16,validation
6,9,1,3,0.01674177683889866,16,16,validation
6,10,1,3,0.006596425548195839,16,48,validation
6,11,1,3,0.009357350878417492,16,16,validation
7,10,1,3,0.007913971319794655,16,16,validation
7,11,1,3,0.008006054908037186,16,40,validation
8,9,1,3,0.03101935051381588,48,16,validation
8,12,1,3,0.007119764108210802,16,40,validation
8,13,1,3,0.001868420047685504,16,16,validation
9,10,1,3,0.01024346612393856,48,16,validation
9,12,1,3,0.038265470415353775,16,16,validation
9,13,1,3,0.030904604122042656,16,48,validation
9,14,1,3,0.02378440462052822,16,16,validation
10,11,1,3,0.015865856781601906,48,16,validation
10,13,1,3,0.0200616717338562,16,16,validation
10,14,1,3,0.013766705058515072,16,48,validation
10,15,1,3,0.02386769838631153,16,16,validation
11,14,1,3,0.001821543904952705,16,16,validation
11,15,1,3,0.00853012129664421,16,40,validation
12,13,1,3,0.00890614464879036,40,16,validation
13,14,1,3,0.006552942097187042,40,16,validation
14,15,1,3,0.010206194594502449,40,16,validation
0,1,2,3,0.01303574163466692,40,16,validation
0,4,2,3,0.011036952957510948,16,40,validation
0,5,2,3,0.016693010926246643,16,16,validation
1,2,2,3,0.0030338203068822622,40,16,validation
1,4,2,3,0.0018456318648532033,16,16,validation
1,5,2,3,0.0037934454157948494,16,48,validation
1,6,2,3,0.008476520888507366,16,16,validation
2,3,2,3,0.0016675443621352315,40,16,validation
2,5,2,3,0.0008425959968008101,16,16,validation
2,6,2,3,0.0055458382703363895,16,48,validation
2,7,2,3,0.004165017977356911,16,16,validation
3,6,2,3,0.007217715959995985,16,16,validation
3,7,2,3,0.005854274611920118,16,40,validation
4,5,2,3,0.005692643579095602,48,16,validation
4,8,2,3,0.0039898245595395565,16,40,validation
4,9,2,3,0.026757393032312393,16,16,validation
5,6,2,3,0.0047047678381204605,48,16,validation
5,8,2,3,0.009591969661414623,16,16,validation
5,9,2,3,0.02139424905180931,16,48,validation
5,10,2,3,0.011404194869101048,16,16,validation
6,7,2,3,0.0014003346441313624,48,16,validation
6,9,2,3,0.017022499814629555,16,16,validation
6,10,2,3,0.006607619114220142,16,48,validation
6,11,2,3,0.009585638530552387,16,16,validation
7,10,2,3,0.008352146483957767,16,16,validation
7,11,2,3,0.008147701621055603,16,40,validation
8,9,2,3,0.030910411849617958,48,16,validation
8,12,2,3,0.0071205757558345795,16,40,validation
8,13,2,3,0.001919772126711905,16,16,validation
9,10,2,3,0.01029540691524744,48,16,validation
9,12,2,3,0.0383172333240509,16,16,validation
9,13,2,3,0.030885737389326096,16,48,validation
9,14,2,3,0.024337464943528175,16,16,validation
10,11,2,3,0.01595679670572281,48,16,validation
10,13,2,3,0.020602965727448463,16,16,validation
10,14,2,3,0.013977318070828915,16,48,validation
10,15,2,3,0.023970618844032288,16,16,validation
11,14,2,3,0.0018408922478556633,16,16,validation
11,15,2,3,0.008555599488317966,16,40,validation
12,13,2,3,0.009017135947942734,40,16,validation
13,14,2,3,0.006636174861341715,40,16,validation
14,15,2,3,0.010195360518991947,40,16,validation
0,1,3,3,0.013076305389404297,40,16,validation
0,4,3,3,0.011251610703766346,16,40,validation
0,5,3,3,0.017125066369771957,16,16,validation
1,2,3,3,0.003065296448767185,40,16,validation
1,4,3,3,0.001984994625672698,16,16,validation
1,5,3,3,0.003807082073763013,16,48,validation
1,6,3,3,0.008489295840263367,16,16,validation
2,3,3,3,0.0016859297174960375,40,16,validation
2,5,3,3,0.0008624750189483166,16,16,validation
2,6,3,3,0.005539477337151766,16,48,validation
2,7,3,3,0.004148202948272228,16,16,validation
3,6,3,3,0.0072395168244838715,16,16,validation
3,7,3,3,0.005845310632139444,16,40,validation
4,5,3,3,0.005716671235859394,48,16,validation
4,8,3,3,0.004007407929748297,16,40,validation
4,9,3,3,0.02662193775177002,16,16,validation
5,6,3,3,0.00466872239485383,48,16,validation
5,8,3,3,0.00960744358599186,16,16,validation
5,9,3,3,0.021613696590065956,16,48,validation
5,10,3,3,0.011297793127596378,16,16,validation
6,7,3,3,0.0013205824652686715,48,16,validation
6,9,3,3,0.016920842230319977,16,16,validation
6,10,3,3,0.0067599741742014885,16,48,validation
6,11,3,3,0.009562031365931034,16,16,validation
7,10,3,3,0.00824529305100441,16,16,validation
7,11,3,3,0.008221516385674477,16,40,validation
8,9,3,3,0.030917519703507423,48,16,validation
8,12,3,3,0.007250820752233267,16,40,validation
8,13,3,3,0.0018437606049701571,16,16,validation
9,10,3,3,0.010349420830607414,48,16,validation
9,12,3,3,0.038239188492298126,16,16,validation
9,13,3,3,0.03125718981027603,16,48,validation
9,14,3,3,0.025239994749426842,16,16,validation
10,11,3,3,0.016034038737416267,48,16,validation
10,13,3,3,0.021433420479297638,16,16,validation
10,14,3,3,0.014276563189923763,16,48,validation
10,15,3,3,0.02386750467121601,16,16,validation
11,14,3,3,0.0017946618609130383,16,16,validation
11,15,3,3,0.008533075451850891,16,40,validation
12,13,3,3,0.008870535530149937,40,16,validation
13,14,3,3,0.00654846103861928,40,16,validation
14,15,3,3,0.01018843986093998,40,16,validation
0,1,4,3,0.013160656206309795,40,16,validation
0,4,4,3,0.011223573237657547,16,40,validation
0,5,4,3,0.017189936712384224,16,16,validation
1,2,4,3,0.003067221725359559,40,16,validation
1,4,4,3,0.0020424374379217625,16,16,validation
1,5,4,3,0.003799390746280551,16,48,validation
1,6,4,3,0.008480748161673546,16,16,validation
2,3,4,3,0.0016946496907621622,40,16,validation
2,5,4,3,0.0007902488578110933,16,16,validation
2,6,4,3,0.005485120695084333,16,48,validation
2,7,4,3,0.004182639066129923,16,16,validation
3,6,4,3,0.007179849315434694,16,16,validation
3,7,4,3,0.005841306876391172,16,40,validation
4,5,4,3,0.005755470599979162,48,16,validation
4,8,4,3,0.003940940368920565,16,40,validation
4,9,4,3,0.028079545125365257,16,16,validation
5,6,4,3,0.004669336136430502,48,16,validation
5,8,4,3,0.009429024532437325,16,16,validation
5,9,4,3,0.021782677620649338,16,48,validation
5,10,4,3,0.010870404541492462,16,16,validation
6,7,4,3,0.0012671672739088535,48,16,validation
6,9,4,3,0.016400067135691643,16,16,validation
6,10,4,3,0.006299687549471855,16,48,validation
6,11,4,3,0.008933651261031628,16,16,validation
7,10,4,3,0.007265993393957615,16,16,validation
7,11,4,3,0.007885009981691837,16,40,validation
8,9,4,3,0.03143361583352089,48,16,validation
8,12,4,3,0.007245795335620642,16,40,validation
8,13,4,3,0.0018086056225001812,16,16,validation
9,10,4,3,0.010210899636149406,48,16,validation
9,12,4,3,0.03817501664161682,16,16,validation
9,13,4,3,0.031135670840740204,16,48,validation
9,14,4,3,0.023942790925502777,16,16,validation
10,11,4,3,0.01570320501923561,48,16,validation
10,13,4,3,0.020182127133011818,16,16,validation
10,14,4,3,0.013774150051176548,16,48,validation
10,15,4,3,0.0238608717918396,16,16,validation
11,14,4,3,0.001821620506234467,16,16,validation
11,15,4,3,0.008557070977985859,16,40,validation
12,13,4,3,0.008902122266590595,40,16,validation
13,14,4,3,0.00660494202747941,40,16,validation
14,15,4,3,0.01021147146821022,40,16,validation
0,1,0,4,0.01551599521189928,40,16,train
0,4,0,4,0.01848200149834156,16,40,train
0,5,0,4,0.02145208790898323,16,16,train
1,2,0,4,0.006532438099384308,40,16,train
1,4,0,4,0.003067829879000783,16,16,train
1,5,0,4,0.00601876201108098,16,48,train
1,6,0,4,0.0029043899849057198,16,16,train
2,3,0,4,0.01598847471177578,40,16,train
2,5,0,4,0.012610282748937607,16,16,train
2,6,0,4,0.009194944985210896,16,48,train
2,7,0,4,0.00965776015073061,16,16,train
3,6,0,4,0.025210676714777946,16,16,train
3,7,0,4,0.006102162413299084,16,40,train
4,5,0,4,0.0029322663322091103,48,16,train
4,8,0,4,0.007640704046934843,16,40,train
4,9,0,4,0.009489770047366619,16,16,train
5,6,0,4,0.003491455689072609,48,16,train
5,8,0,4,0.010590890422463417,16,16,train
5,9,0,4,0.006570654921233654,16,48,train
5,10,0,4,0.004700019955635071,16,16,train
6,7,0,4,0.01890220120549202,48,16,train
6,9,0,4,0.010073661804199219,16,16,train
6,10,0,4,0.0012429238995537162,16,48,train
6,11,0,4,0.016370639204978943,16,16,train
7,10,0,4,0.017748599871993065,16,16,train
7,11,0,4,0.0025667331647127867,16,40,train
8,9,0,4,0.017076067626476288,48,16,train
8,12,0,4,0.013381297700107098,16,40,train
8,13,0,4,0.008326670154929161,16,16,train
9,10,0,4,0.011234629899263382,48,16,train
9,12,0,4,0.030392808839678764,16,16,train
9,13,0,4,0.025423744693398476,16,48,train
9,14,0,4,0.027637982740998268,16,16,train
10,11,0,4,0.015179748646914959,48,16,train
10,13,0,4,0.014203398488461971,16,16,train
10,14,0,4,0.016318779438734055,16,48,train
10,15,0,4,0.021555449813604355,16,16,train
11,14,0,4,0.0011445054551586509,16,16,train
11,15,0,4,0.006389840040355921,16,40,train
12,13,0,4,0.004994684364646673,40,16,train
13,14,0,4,0.00211788946762681,40,16,train
14,15,0,4,0.005204892251640558,40,16,train
0,1,1,4,0.015400337055325508,40,16,train
0,4,1,4,0.018480002880096436,16,40,train
0,5,1,4,0.02143663913011551,16,16,train
1,2,1,4,0.006563093978911638,40,16,train
1,4,1,4,0.0030793887563049793,16,16,train
1,5,1,4,0.005993254017084837,16,48,train
1,6,1,4,0.002907169982790947,16,16,train
2,3,1,4,0.01580124720931053,40,16,train
2,5,1,4,0.012531203217804432,16,16,train
2,6,1,4,0.00911489687860012,16,48,train
2,7,1,4,0.009694661013782024,16,16,train
3,6,1,4,0.025118494406342506,16,16,train
3,7,1,4,0.006163241341710091,16,40,train
4,5,1,4,0.0029505544807761908,48,16,train
4,8,1,4,0.007609555032104254,16,40,train
4,9,1,4,0.009484481066465378,16,16,train
5,6,1,4,0.0034861182793974876,48,16,train
5,8,1,4,0.010511467233300209,16,16,train
5,9,1,4,0.00653427978977561,16,48,train
5,10,1,4,0.004685242660343647,16,16,train
6,7,1,4,0.018906479701399803,48,16,train
6,9,1,4,0.010005609132349491,16,16,train
6,10,1,4,0.001236570649780333,16,48,train
6,11,1,4,0.016365334391593933,16,16,train
7,10,1,4,0.017740871757268906,16,16,train
7,11,1,4,0.0025611601304262877,16,40,train
8,9,1,4,0.017056873068213463,48,16,train
8,12,1,4,0.013350600376725197,16,40,train
8,13,1,4,0.008342632092535496,16,16,train
9,10,1,4,0.011135373264551163,48,16,train
9,12,1,4,0.03040812909603119,16,16,train
9,13,1,4,0.02542685531079769,16,48,train
9,14,1,4,0.02740628644824028,16,16,train
10,11,1,4,0.01513153687119484,48,16,train
10,13,1,4,0.014212889596819878,16,16,train
10,14,1,4,0.016323626041412354,16,48,train
10,15,1,4,0.021468743681907654,16,16,train
11,14,1,4,0.0012821131385862827,16,16,train
11,15,1,4,0.006396749056875706,16,40,train
12,13,1,4,0.004973832983523607,40,16,train
13,14,1,4,0.002106348518282175,40,16,train
14,15,1,4,0.005170760676264763,40,16,train
0,1,2,4,0.015401603654026985,40,16,train
0,4,2,4,0.01852378621697426,16,40,train
0,5,2,4,0.021437404677271843,16,16,train
1,2,2,4,0.00677432119846344,40,16,train
1,4,2,4,0.0030885469168424606,16,16,train
1,5,2,4,0.005988739430904388,16,48,train
1,6,2,4,0.0029371154960244894,16,16,train
2,3,2,4,0.015725795179605484,40,16,train
2,5,2,4,0.012666694819927216,16,16,train
2,6,2,4,0.009122520685195923,16,48,train
2,7,2,4,0.00986754521727562,16,16,train
3,6,2,4,0.02478332445025444,16,16,train
3,7,2,4,0.006060587242245674,16,40,train
4,5,2,4,0.002933005103841424,48,16,train
4,8,2,4,0.0076313018798828125,16,40,train
4,9,2,4,0.009476441890001297,16,16,train
5,6,2,4,0.0034830602817237377,48,16,train
5,8,2,4,0.010580036789178848,16,16,train
5,9,2,4,0.006513275671750307,16,48,train
5,10,2,4,0.004637101665139198,16,16,train
6,7,2,4,0.018924055621027946,48,16,train
6,9,2,4,0.009889274835586548,16,16,train
6,10,2,4,0.0012803326826542616,16,48,train
6,11,2,4,0.016318809241056442,16,16,train
7,10,2,4,0.017682500183582306,16,16,train
7,11,2,4,0.002577378647401929,16,40,train
8,9,2,4,0.017095930874347687,48,16,train
8,12,2,4,0.013348640874028206,16,40,train
8,13,2,4,0.008344598114490509,16,16,train
9,10,2,4,0.011182130314409733,48,16,train
9,12,2,4,0.030408255755901337,16,16,train
9,13,2,4,0.02540391869843006,16,48,train
9,14,2,4,0.02753482758998871,16,16,train
10,11,2,4,0.0151118915528059,48,16,train
10,13,2,4,0.01422958355396986,16,16,train
10,14,2,4,0.016337865963578224,16,48,train
10,15,2,4,0.021552590653300285,16,16,train
11,14,2,4,0.0011871673632413149,16,16,train
11,15,2,4,0.006394457537680864,16,40,train
12,13,2,4,0.005011174362152815,40,16,train
13,14,2,4,0.0021002646535634995,40,16,train
14,15,2,4,0.00522022508084774,40,16,train
0,1,3,4,0.01548035815358162,40,16,train
0,4,3,4,0.018562505021691322,16,40,train
0,5,3,4,0.021494533866643906,16,16,train
1,2,3,4,0.006677091587334871,40,16,train
1,4,3,4,0.003012079279869795,16,16,train
1,5,3,4,0.005890924949198961,16,48,train
1,6,3,4,0.0029095900245010853,16,16,train
2,3,3,4,0.015810823068022728,40,16,train
2,5,3,4,0.012554955668747425,16,16,train
2,6,3,4,0.009123138152062893,16,48,train
2,7,3,4,0.009770328179001808,16,16,train
3,6,3,4,0.024980049580335617,16,16,train
3,7,3,4,0.005953851621598005,16,40,train
4,5,3,4,0.0029441213700920343,48,16,train
4,8,3,4,0.007631785236299038,16,40,train
4,9,3,4,0.009462840855121613,16,16,train
5,6,3,4,0.0034842928871512413,48,16,train
5,8,3,4,0.010571509599685669,16,16,train
5,9,3,4,0.0065060509368777275,16,48,train
5,10,3,4,0.00466279499232769,16,16,train
6,7,3,4,0.01892721652984619,48,16,train
6,9,3,4,0.00994456373155117,16,16,train
6,10,3,4,0.0012531583197414875,16,48,train
6,11,3,4,0.016362419351935387,16,16,train
7,10,3,4,0.01772092841565609,16,16,train
7,11,3,4,0.0025621335953474045,16,40,train
8,9,3,4,0.017126845195889473,48,16,train
8,12,3,4,0.013366677798330784,16,40,train
8,13,3,4,0.008348770439624786,16,16,train
9,10,3,4,0.011195586062967777,48,16,train
9,12,3,4,0.03043302521109581,16,16,train
9,13,3,4,0.025403521955013275,16,48,train
9,14,3,4,0.027509178966283798,16,16,train
10,11,3,4,0.015134356915950775,48,16,train
10,13,3,4,0.014215420931577682,16,16,train
10,14,3,4,0.01632685400545597,16,48,train
10,15,3,4,0.021553445607423782,16,16,train
11,14,3,4,0.0011526787420734763,16,16,train
11,15,3,4,0.006399250123649836,16,40,train
12,13,3,4,0.004992688074707985,40,16,train
13,14,3,4,0.002113188151270151,40,16,train
14,15,3,4,0.005230110138654709,40,16,train
0,1,4,4,0.015372848138213158,40,16,train
0,4,4,4,0.018519403412938118,16,40,train
0,5,4,4,0.021440496668219566,16,16,train
1,2,4,4,0.006791260559111834,40,16,train
1,4,4,4,0.003095787251368165,16,16,train
1,5,4,4,0.00596527149900794,16,48,train
1,6,4,4,0.0029536106158047915,16,16,train
2,3,4,4,0.015815405175089836,40,16,train
2,5,4,4,0.012757807038724422,16,16,train
2,6,4,4,0.009174338541924953,16,48,train
2,7,4,4,0.009777101688086987,16,16,train
3,6,4,4,0.02494462952017784,16,16,train
3,7,4,4,0.006103978957980871,16,40,train
4,5,4,4,0.002938765799626708,48,16,train
4,8,4,4,0.0077301571145653725,16,40,train
4,9,4,4,0.009467914700508118,16,16,train
5,6,4,4,0.0035527884028851986,48,16,train
5,8,4,4,0.010581862181425095,16,16,train
5,9,4,4,0.006556634791195393,16,48,train
5,10,4,4,0.0047657666727900505,16,16,train
6,7,4,4,0.018919993191957474,48,16,train
6,9,4,4,0.010174320079386234,16,16,train
6,10,4,4,0.0013174682389944792,16,48,train
6,11,4,4,0.016335180029273033,16,16,train
7,10,4,4,0.01772383414208889,16,16,train
7,11,4,4,0.0025726594030857086,16,40,train
8,9,4,4,0.017109110951423645,48,16,train
8,12,4,4,0.01334306225180626,16,40,train
8,13,4,4,0.008343460969626904,16,16,train
9,10,4,4,0.011239544488489628,48,16,train
9,12,4,4,0.03045368753373623,16,16,train
9,13,4,4,0.025465205311775208,16,48,train
9,14,4,4,0.027650170028209686,16,16,train
10,11,4,4,0.015144946053624153,48,16,train
10,13,4,4,0.014215354807674885,16,16,train
10,14,4,4,0.016354013234376907,16,48,train
10,15,4,4,0.02153574861586094,16,16,train
11,14,4,4,0.0012465178733691573,16,16,train
11,15,4,4,0.006404554005712271,16,40,train
12,13,4,4,0.004972018767148256,40,16,train
13,14,4,4,0.0021373811177909374,40,16,train
14,15,4,4,0.005201385822147131,40,16,train
0,1,0,4,0.015543920919299126,40,16,validation
0,4,0,4,0.018569089472293854,16,40,validation
0,5,0,4,0.021490605548024178,16,16,validation
1,2,0,4,0.0066266776993870735,40,16,validation
1,4,0,4,0.003018861636519432,16,16,validation
1,5,0,4,0.005963278468698263,16,48,validation
1,6,0,4,0.0029216096736490726,16,16,validation
2,3,0,4,0.015838155522942543,40,16,validation
2,5,0,4,0.012693710625171661,16,16,validation
2,6,0,4,0.009150750935077667,16,48,validation
2,7,0,4,0.009776363149285316,16,16,validation
3,6,0,4,0.024971390143036842,16,16,validation
3,7,0,4,0.006137671880424023,16,40,validation
4,5,0,4,0.002943303668871522,48,16,validation
4,8,0,4,0.007557443343102932,16,40,validation
4,9,0,4,0.00943872518837452,16,16,validation
5,6,0,4,0.0034829075448215008,48,16,validation
5,8,0,4,0.010518332943320274,16,16,validation
5,9,0,4,0.006466406397521496,16,48,validation
5,10,0,4,0.004642203450202942,16,16,validation
6,7,0,4,0.018909882754087448,48,16,validation
6,9,0,4,0.009930882602930069,16,16,validation
6,10,0,4,0.001244314364157617,16,48,validation
6,11,0,4,0.016340317204594612,16,16,validation
7,10,0,4,0.0177286546677351,16,16,validation
7,11,0,4,0.0025625426787883043,16,40,validation
8,9,0,4,0.017094697803258896,48,16,validation
8,12,0,4,0.01330718956887722,16,40,validation
8,13,0,4,0.008348819799721241,16,16,validation
9,10,0,4,0.01117630023509264,48,16,validation
9,12,0,4,0.030478734523057938,16,16,validation
9,13,0,4,0.025450993329286575,16,48,validation
9,14,0,4,0.027605891227722168,16,16,validation
10,11,0,4,0.015144388191401958,48,16,validation
10,13,0,4,0.014219556003808975,16,16,validation
10,14,0,4,0.01634267158806324,16,48,validation
10,15,0,4,0.021541981026530266,16,16,validation
11,14,0,4,0.0012000198476016521,16,16,validation
11,15,0,4,0.0063976566307246685,16,40,validation
12,13,0,4,0.004995302297174931,40,16,validation
13,14,0,4,0.0021269344724714756,40,16,validation
14,15,0,4,0.005201246123760939,40,16,validation
0,1,1,4,0.015486284159123898,40,16,validation
0,4,1,4,0.0185354333370924,16,40,validation
0,5,1,4,0.021461421623826027,16,16,validation
1,2,1,4,0.006626809015870094,40,16,validation
1,4,1,4,0.0030534982215613127,16,16,validation
1,5,1,4,0.005987523589283228,16,48,validation
1,6,1,4,0.002892247401177883,16,16,validation
2,3,1,4,0.015774793922901154,40,16,validation
2,5,1,4,0.012594800442457199,16,16,validation
2,6,1,4,0.009131843224167824,16,48,validation
2,7,1,4,0.0098470039665699,16,16,validation
3,6,1,4,0.024834400042891502,16,16,validation
3,7,1,4,0.0060616349801421165,16,40,validation
4,5,1,4,0.0029461749363690615,48,16,validation
4,8,1,4,0.00761274853721261,16,40,validation
4,9,1,4,0.009469861164689064,16,16,validation
5,6,1,4,0.0034752425272017717,48,16,validation
5,8,1,4,0.010548085905611515,16,16,validation
5,9,1,4,0.006479600444436073,16,48,validation
5,10,1,4,0.004667720757424831,16,16,validation
6,7,1,4,0.01889827288687229,48,16,validation
6,9,1,4,0.010010991245508194,16,16,validation
6,10,1,4,0.001244241837412119,16,48,validation
6,11,1,4,0.016330575570464134,16,16,validation
7,10,1,4,0.01772325485944748,16,16,validation
7,11,1,4,0.002566290320828557,16,40,validation
8,9,1,4,0.017086833715438843,48,16,validation
8,12,1,4,0.013329346664249897,16,40,validation
8,13,1,4,0.008344282396137714,16,16,validation
9,10,1,4,0.011156878434121609,48,16,validation
9,12,1,4,0.030459733679890633,16,16,validation
9,13,1,4,0.025453845039010048,16,48,validation
9,14,1,4,0.027447668835520744,16,16,validation
10,11,1,4,0.015154245309531689,48,16,validation
10,13,1,4,0.014211718924343586,16,16,validation
10,14,1,4,0.016313524916768074,16,48,validation
10,15,1,4,0.021559394896030426,16,16,validation
11,14,1,4,0.001137575600296259,16,16,validation
